"Gene stable ID","Transcript stable ID","UniProtKB/TrEMBL ID","Plant Reactome Reaction ID"
AT3G54270,AT3G54270.1,A0A178VK66,R-ATH-1119465
AT1G63140,AT1G63140.4,A0A1P8AS31,R-ATH-9609573
AT1G63140,AT1G63140.4,A0A178W6T0,R-ATH-9609573
AT1G63140,AT1G63140.2,Q9CAM9,R-ATH-9609573
AT1G63140,AT1G63140.3,A0A1P8AS59,R-ATH-9609573
AT1G63140,AT1G63140.3,A0A178W6T1,R-ATH-9609573
AT1G63140,AT1G63140.1,F4I1Z6,R-ATH-9609573
AT1G63140,AT1G63140.1,A0A178UF24,R-ATH-9609573
AT1G63140,AT1G63140.1,Q8GYW6,R-ATH-9609573
AT4G00590,AT4G00590.1,A0A178V2P0,R-ATH-1119393
AT4G00590,AT4G00590.2,F4JHE3,R-ATH-1119393
AT4G18240,AT4G18240.1,A0A068FPX2,R-ATH-1119477
AT4G18240,AT4G18240.1,A0A178V2U8,R-ATH-1119477
AT1G80490,AT1G80490.2,ND,R-ATH-5632095
AT1G80490,AT1G80490.2,ND,R-ATH-5654828
AT1G80490,AT1G80490.1,A0A178W9I5,R-ATH-5632095
AT1G80490,AT1G80490.1,A0A178W9I5,R-ATH-5654828
AT1G80490,AT1G80490.3,A0A178W7I7,R-ATH-5632095
AT1G80490,AT1G80490.3,A0A178W7I7,R-ATH-5654828
AT5G25900,AT5G25900.1,A0A178UM76,R-ATH-1119557
AT1G23800,AT1G23800.1,A0A178WCA1,R-ATH-1119337
AT1G23800,AT1G23800.2,A0A1P8AQG6,R-ATH-1119337
AT1G23800,AT1G23800.2,C1PID2,R-ATH-1119337
AT1G23800,AT1G23800.2,C1PID4,R-ATH-1119337
AT2G21860,AT2G21860.1,Q9SJ13,R-ATH-1119449
AT2G21860,AT2G21860.1,Q8LAH9,R-ATH-1119449
AT2G21860,AT2G21860.1,A0A178VZE0,R-ATH-1119449
AT2G21860,AT2G21860.1,C0Z3B5,R-ATH-1119449
AT2G21860,AT2G21860.1,Q8H175,R-ATH-1119449
AT2G21860,AT2G21860.1,A0A178VY30,R-ATH-1119449
AT3G55440,AT3G55440.1,A0A178VM57,R-ATH-1119519
AT3G55440,AT3G55440.1,Q43279,R-ATH-1119519
AT2G48150,AT2G48150.1,A0A178VXC8,R-ATH-1119437
AT2G48150,AT2G48150.2,A0A1P8AZN1,R-ATH-1119437
AT5G05900,AT5G05900.1,W8Q2V0,R-ATH-1119473
AT5G05900,AT5G05900.1,A0A178UDS8,R-ATH-1119473
AT1G18500,AT1G18500.1,A0A178WDC7,R-ATH-1119540
AT5G60500,AT5G60500.1,A0A178ULI9,R-ATH-1119367
AT2G44350,AT2G44350.4,A0A178VUU3,R-ATH-1119533
AT2G44350,AT2G44350.2,ND,R-ATH-1119533
AT2G44350,AT2G44350.1,A0A178VUU3,R-ATH-1119533
AT2G44350,AT2G44350.3,ND,R-ATH-1119533
AT5G14760,AT5G14760.1,A0A178UNG4,R-ATH-1119384
AT3G53150,AT3G53150.1,A0A178VKE6,R-ATH-1119473
AT3G53150,AT3G53150.1,A0A178VKE6,R-ATH-1119292
AT3G53150,AT3G53150.1,A0A178VKE6,R-ATH-1119375
AT3G53150,AT3G53150.1,W8PVA1,R-ATH-1119473
AT3G53150,AT3G53150.1,W8PVA1,R-ATH-1119292
AT3G53150,AT3G53150.1,W8PVA1,R-ATH-1119375
AT5G51820,AT5G51820.1,A0A178UGL7,R-ATH-1119477
AT5G51820,AT5G51820.1,A0A178UGL7,R-ATH-1119465
AT1G12240,AT1G12240.1,A0A178W7A1,R-ATH-1119360
AT1G12240,AT1G12240.1,A0A178W5C9,R-ATH-1119360
AT1G12240,AT1G12240.1,A0A178WLJ4,R-ATH-1119360
AT1G12240,AT1G12240.1,A0A178WMK4,R-ATH-1119360
AT1G12240,AT1G12240.1,Q8L4T3,R-ATH-1119360
AT1G12240,AT1G12240.1,Q8L4G6,R-ATH-1119360
AT1G12240,AT1G12240.1,Q8L3Z1,R-ATH-1119360
AT1G12240,AT1G12240.1,Q8L4U9,R-ATH-1119360
AT1G12240,AT1G12240.1,Q8LGP2,R-ATH-1119360
AT5G48840,AT5G48840.1,A0A178UB50,R-ATH-1119394
AT5G48840,AT5G48840.1,A0A178UB50,R-ATH-1119496
AT5G48840,AT5G48840.1,A0A178UB50,R-ATH-1119544
AT5G48840,AT5G48840.1,A0A178UB50,R-ATH-1119568
AT5G48840,AT5G48840.1,Q8LEA6,R-ATH-1119394
AT5G48840,AT5G48840.1,Q8LEA6,R-ATH-1119496
AT5G48840,AT5G48840.1,Q8LEA6,R-ATH-1119544
AT5G48840,AT5G48840.1,Q8LEA6,R-ATH-1119568
AT5G57590,AT5G57590.1,A0A178UCN9,R-ATH-1119610
AT2G24570,AT2G24570.1,Q0WTF3,R-ATH-6788019
AT2G24570,AT2G24570.1,A0A178VWS7,R-ATH-6788019
AT4G14880,AT4G14880.1,A0A178V054,R-ATH-1119331
AT4G14880,AT4G14880.2,A0A178V054,R-ATH-1119331
AT4G14880,AT4G14880.4,A0A178V054,R-ATH-1119331
AT4G14880,AT4G14880.3,A0A178V054,R-ATH-1119331
AT4G14880,AT4G14880.5,A0A178V054,R-ATH-1119331
AT4G14880,AT4G14880.5,Q0WLF5,R-ATH-1119331
AT4G14880,AT4G14880.5,Q43726,R-ATH-1119331
AT1G79550,AT1G79550.2,A0A178WHC3,R-ATH-1119519
AT1G79550,AT1G79550.2,A0A178WHC3,R-ATH-1119570
AT1G79550,AT1G79550.1,A0A178WHC3,R-ATH-1119519
AT1G79550,AT1G79550.1,A0A178WHC3,R-ATH-1119570
AT5G03290,AT5G03290.1,A0A178UB52,R-ATH-1119533
AT5G03290,AT5G03290.1,A0A178UB52,R-ATH-1119540
AT4G11660,AT4G11660.1,A0A178UZH9,R-ATH-6788019
AT1G16350,AT1G16350.1,A0A178WG28,R-ATH-1119407
AT1G16350,AT1G16350.1,Q8GXQ8,R-ATH-1119407
AT3G51420,AT3G51420.1,A0A178VDG6,R-ATH-1119438
AT5G49980,AT5G49980.1,A0A178UB83,R-ATH-5608118
AT3G04730,AT3G04730.1,Q0WNJ2,R-ATH-5608118
AT3G04730,AT3G04730.1,E1A7K9,R-ATH-5608118
AT3G04730,AT3G04730.1,D3K0H3,R-ATH-5608118
AT3G04730,AT3G04730.1,E1A7L3,R-ATH-5608118
AT3G04730,AT3G04730.1,E1A7L5,R-ATH-5608118
AT3G04730,AT3G04730.1,E1A7L2,R-ATH-5608118
AT3G04730,AT3G04730.1,E1A7L7,R-ATH-5608118
AT3G04730,AT3G04730.1,E1A7L4,R-ATH-5608118
AT3G04730,AT3G04730.1,E1A7K6,R-ATH-5608118
AT3G04730,AT3G04730.1,E1A7K7,R-ATH-5608118
AT3G04730,AT3G04730.1,E1A7L6,R-ATH-5608118
AT3G04730,AT3G04730.1,D3K0H4,R-ATH-5608118
AT3G04730,AT3G04730.1,E1A7K8,R-ATH-5608118
AT3G04730,AT3G04730.1,A0A384LFG7,R-ATH-5608118
AT4G25790,AT4G25790.1,Q9SW04,R-ATH-6788019
AT4G25790,AT4G25790.1,A0A178V1N0,R-ATH-6788019
AT2G47510,AT2G47510.3,A0A178VMD4,R-ATH-1119533
AT2G47510,AT2G47510.2,A0A178VMD4,R-ATH-1119533
AT2G47510,AT2G47510.1,A0A178VMD4,R-ATH-1119533
AT2G47510,AT2G47510.1,Q42095,R-ATH-1119533
AT2G47510,AT2G47510.1,B9DFH4,R-ATH-1119533
AT2G44530,AT2G44530.2,A8MQM3,R-ATH-1119278
AT2G44530,AT2G44530.1,A0A178VPT7,R-ATH-1119278
AT2G01350,AT2G01350.1,A0A178VX18,R-ATH-1119384
AT2G01350,AT2G01350.3,A8MRX1,R-ATH-1119384
AT2G01350,AT2G01350.2,F4INA0,R-ATH-1119384
AT2G01350,AT2G01350.2,Q56WI8,R-ATH-1119384
AT2G01350,AT2G01350.2,Q42354,R-ATH-1119384
AT2G01350,AT2G01350.4,A8MS71,R-ATH-1119384
AT1G78660,AT1G78660.1,ND,R-ATH-1119484
AT1G78660,AT1G78660.2,A0A178WCK0,R-ATH-1119484
AT1G78660,AT1G78660.3,A0A178WAT7,R-ATH-1119484
AT1G78660,AT1G78660.3,Q9ZV84,R-ATH-1119484
AT1G78660,AT1G78660.3,Q9LQZ1,R-ATH-1119484
AT3G11340,AT3G11340.1,A0A178VFT1,R-ATH-1119473
AT5G15850,AT5G15850.1,A0A178U9N1,R-ATH-8934036
AT5G15850,AT5G15850.1,A0A178U9N1,R-ATH-8934108
AT5G38430,AT5G38430.2,ND,R-ATH-1119519
AT5G38430,AT5G38430.2,ND,R-ATH-1119312
AT5G38430,AT5G38430.1,ND,R-ATH-1119519
AT5G38430,AT5G38430.1,ND,R-ATH-1119312
AT2G26930,AT2G26930.1,A0A178VZZ2,R-ATH-1119464
AT5G17990,AT5G17990.1,A0A178U8D1,R-ATH-1119494
AT5G17990,AT5G17990.1,Q547D7,R-ATH-1119494
AT4G16800,AT4G16800.1,A0A178V3H9,R-ATH-1119479
AT5G47720,AT5G47720.1,A0A178UN67,R-ATH-1119615
AT5G47720,AT5G47720.3,A0A178UN67,R-ATH-1119615
AT5G47720,AT5G47720.5,F4JYM8,R-ATH-1119615
AT5G47720,AT5G47720.5,C0Z338,R-ATH-1119615
AT5G47720,AT5G47720.2,Q3E8F0,R-ATH-1119615
AT5G47720,AT5G47720.2,A0A384KT84,R-ATH-1119615
AT5G47720,AT5G47720.4,Q3E8F0,R-ATH-1119615
AT5G47720,AT5G47720.4,A0A384KT84,R-ATH-1119615
AT1G73805,AT1G73805.1,A0A178WFY4,R-ATH-6788019
AT1G75300,AT1G75300.1,Q9FRM1,R-ATH-1119395
AT1G75300,AT1G75300.1,Q9FRM1,R-ATH-1119453
AT1G75300,AT1G75300.1,A0A178WCF2,R-ATH-1119395
AT1G75300,AT1G75300.1,A0A178WCF2,R-ATH-1119453
AT1G75300,AT1G75300.1,A0A178WBR1,R-ATH-1119395
AT1G75300,AT1G75300.1,A0A178WBR1,R-ATH-1119453
AT1G75300,AT1G75300.1,A0A178WBR4,R-ATH-1119395
AT1G75300,AT1G75300.1,A0A178WBR4,R-ATH-1119453
AT1G75300,AT1G75300.1,A0A178WBZ1,R-ATH-1119395
AT1G75300,AT1G75300.1,A0A178WBZ1,R-ATH-1119453
AT5G03690,AT5G03690.4,A0A1P8BBB5,R-ATH-1119519
AT5G03690,AT5G03690.4,A0A1P8BBB5,R-ATH-1119570
AT5G03690,AT5G03690.2,A0A178UKM1,R-ATH-1119519
AT5G03690,AT5G03690.2,A0A178UKM1,R-ATH-1119570
AT5G03690,AT5G03690.2,A0A178UJU1,R-ATH-1119519
AT5G03690,AT5G03690.2,A0A178UJU1,R-ATH-1119570
AT5G03690,AT5G03690.3,A0A1P8BBB5,R-ATH-1119519
AT5G03690,AT5G03690.3,A0A1P8BBB5,R-ATH-1119570
AT5G03690,AT5G03690.1,A0A178UK16,R-ATH-1119519
AT5G03690,AT5G03690.1,A0A178UK16,R-ATH-1119570
AT4G11230,AT4G11230.1,A0A178UW79,R-ATH-9607185
AT4G11230,AT4G11230.1,A0A178UXP6,R-ATH-9607185
AT3G62100,AT3G62100.2,A0A1I9LTG7,R-ATH-5608118
AT3G62100,AT3G62100.1,C0SVF9,R-ATH-5608118
AT3G62100,AT3G62100.1,A0A384KTJ0,R-ATH-5608118
AT5G28030,AT5G28030.2,ND,R-ATH-1119331
AT5G28030,AT5G28030.5,ND,R-ATH-1119331
AT5G28030,AT5G28030.4,ND,R-ATH-1119331
AT5G28030,AT5G28030.3,A0A1P8BB98,R-ATH-1119331
AT5G28030,AT5G28030.1,A0A178UEA4,R-ATH-1119331
AT5G28030,AT5G28030.1,A0A178UG47,R-ATH-1119331
AT2G33860,AT2G33860.1,A0A178VTM6,R-ATH-5608118
AT2G33860,AT2G33860.2,A0A1P8AZW3,R-ATH-5608118
AT2G33860,AT2G33860.2,E1A6H5,R-ATH-5608118
AT2G33860,AT2G33860.2,D3K037,R-ATH-5608118
AT2G33860,AT2G33860.2,D3K033,R-ATH-5608118
AT2G33860,AT2G33860.2,E1A6H3,R-ATH-5608118
AT2G33860,AT2G33860.2,E1A6I4,R-ATH-5608118
AT2G33860,AT2G33860.2,E1A6H9,R-ATH-5608118
AT2G33860,AT2G33860.2,E1A6I0,R-ATH-5608118
AT2G33860,AT2G33860.2,E1A6I2,R-ATH-5608118
AT5G18070,AT5G18070.1,A0A178UCC9,R-ATH-1119386
AT1G69260,AT1G69260.1,A0A178WCN9,R-ATH-6787011
AT5G17330,AT5G17330.1,A0A178UK63,R-ATH-1119458
AT2G18450,AT2G18450.1,A0A178VRF6,R-ATH-1119533
AT1G75020,AT1G75020.1,ND,R-ATH-1119402
AT1G75020,AT1G75020.2,A0A178WH06,R-ATH-1119402
AT5G57655,AT5G57655.1,F4KC24,R-ATH-1119451
AT5G57655,AT5G57655.1,B7ZEI2,R-ATH-1119451
AT5G57655,AT5G57655.2,A0A178UDJ9,R-ATH-1119451
AT5G57655,AT5G57655.2,Q8LFA4,R-ATH-1119451
AT5G57655,AT5G57655.2,Q0WWK6,R-ATH-1119451
AT5G57655,AT5G57655.2,Q56Z35,R-ATH-1119451
AT2G29390,AT2G29390.4,ND,R-ATH-1119286
AT2G29390,AT2G29390.4,ND,R-ATH-1119439
AT2G29390,AT2G29390.4,ND,R-ATH-1119559
AT2G29390,AT2G29390.6,ND,R-ATH-1119286
AT2G29390,AT2G29390.6,ND,R-ATH-1119439
AT2G29390,AT2G29390.6,ND,R-ATH-1119559
AT2G29390,AT2G29390.2,A0A178VWC7,R-ATH-1119286
AT2G29390,AT2G29390.2,A0A178VWC7,R-ATH-1119439
AT2G29390,AT2G29390.2,A0A178VWC7,R-ATH-1119559
AT2G29390,AT2G29390.1,ND,R-ATH-1119286
AT2G29390,AT2G29390.1,ND,R-ATH-1119439
AT2G29390,AT2G29390.1,ND,R-ATH-1119559
AT2G29390,AT2G29390.5,ND,R-ATH-1119286
AT2G29390,AT2G29390.5,ND,R-ATH-1119439
AT2G29390,AT2G29390.5,ND,R-ATH-1119559
AT2G29390,AT2G29390.3,A0A178VXN6,R-ATH-1119286
AT2G29390,AT2G29390.3,A0A178VXN6,R-ATH-1119439
AT2G29390,AT2G29390.3,A0A178VXN6,R-ATH-1119559
AT1G67090,AT1G67090.2,F4HRR5,R-ATH-1119519
AT1G67090,AT1G67090.2,F4HRR5,R-ATH-1119312
AT1G67090,AT1G67090.2,C0Z396,R-ATH-1119519
AT1G67090,AT1G67090.2,C0Z396,R-ATH-1119312
AT1G67090,AT1G67090.1,A0A178WD57,R-ATH-1119519
AT1G67090,AT1G67090.1,A0A178WD57,R-ATH-1119312
AT1G67090,AT1G67090.1,Q42306,R-ATH-1119519
AT1G67090,AT1G67090.1,Q42306,R-ATH-1119312
AT1G67090,AT1G67090.1,A0A075M569,R-ATH-1119519
AT1G67090,AT1G67090.1,A0A075M569,R-ATH-1119312
AT1G67090,AT1G67090.1,Q42046,R-ATH-1119519
AT1G67090,AT1G67090.1,Q42046,R-ATH-1119312
AT1G67090,AT1G67090.1,Q41940,R-ATH-1119519
AT1G67090,AT1G67090.1,Q41940,R-ATH-1119312
AT4G11600,AT4G11600.1,A0A178V0M2,R-ATH-1119437
AT3G02875,AT3G02875.2,A0A1I9LLI1,R-ATH-1119580
AT3G02875,AT3G02875.1,A0A178VFM1,R-ATH-1119580
AT3G02875,AT3G02875.1,B9DHP5,R-ATH-1119580
AT3G02875,AT3G02875.1,Q8LCI6,R-ATH-1119580
AT3G02875,AT3G02875.1,A0A178VFF2,R-ATH-1119580
AT3G02875,AT3G02875.3,A0A1I9LLI2,R-ATH-1119580
AT2G35370,AT2G35370.1,A0A178VV72,R-ATH-1119312
AT3G13810,AT3G13810.5,A0A1I9LR14,R-ATH-5679411
AT3G13810,AT3G13810.3,ND,R-ATH-5679411
AT3G13810,AT3G13810.1,A0A178V9Z5,R-ATH-5679411
AT3G13810,AT3G13810.4,ND,R-ATH-5679411
AT3G13810,AT3G13810.6,A0A1I9LR16,R-ATH-5679411
AT3G13810,AT3G13810.2,ND,R-ATH-5679411
AT4G11840,AT4G11840.1,A0A178V437,R-ATH-1119276
AT4G11840,AT4G11840.2,A0A1P8B8B3,R-ATH-1119276
AT3G17600,AT3G17600.1,D3K0M2,R-ATH-5608118
AT3G17600,AT3G17600.1,E1A7Y6,R-ATH-5608118
AT3G17600,AT3G17600.1,E1A7Y9,R-ATH-5608118
AT3G17600,AT3G17600.1,E1A7Y8,R-ATH-5608118
AT3G17600,AT3G17600.1,D3K0M3,R-ATH-5608118
AT3G17600,AT3G17600.1,D3K0M6,R-ATH-5608118
AT3G17600,AT3G17600.1,E1A7Y7,R-ATH-5608118
AT3G17600,AT3G17600.1,A0A384LMF0,R-ATH-5608118
AT2G06925,AT2G06925.1,A0A178VVH8,R-ATH-1119332
AT2G06925,AT2G06925.2,A0A1P8B0P3,R-ATH-1119332
AT2G30980,AT2G30980.1,A0A178W1X9,R-ATH-5632095
AT5G65110,AT5G65110.1,A0A178UA38,R-ATH-1119445
AT5G65110,AT5G65110.2,F4KGI8,R-ATH-1119445
AT5G65110,AT5G65110.2,B9DG77,R-ATH-1119445
AT3G20440,AT3G20440.1,ND,R-ATH-1119477
AT3G20440,AT3G20440.3,ND,R-ATH-1119477
AT3G20440,AT3G20440.2,A0A178V8K6,R-ATH-1119477
AT1G75500,AT1G75500.2,A0A178WFC0,R-ATH-8868949
AT1G75500,AT1G75500.1,A0A178WFC0,R-ATH-8868949
AT5G16290,AT5G16290.1,A0A178UPR3,R-ATH-1119460
AT5G16290,AT5G16290.1,A0A178UPR3,R-ATH-1119600
AT5G16290,AT5G16290.2,ND,R-ATH-1119460
AT5G16290,AT5G16290.2,ND,R-ATH-1119600
AT3G51840,AT3G51840.1,A0A178V7J5,R-ATH-1119445
AT3G51840,AT3G51840.1,Q56WB3,R-ATH-1119445
AT1G31220,AT1G31220.1,A0A178WAT3,R-ATH-1119265
AT1G16460,AT1G16460.2,ND,R-ATH-1119612
AT1G16460,AT1G16460.1,A0A178W5B2,R-ATH-1119612
AT1G16460,AT1G16460.4,A0A178W5B2,R-ATH-1119612
AT1G16460,AT1G16460.6,A0A1P8AU99,R-ATH-1119612
AT1G16460,AT1G16460.3,A0A178W5B2,R-ATH-1119612
AT1G16460,AT1G16460.5,A0A1P8AU81,R-ATH-1119612
AT1G16460,AT1G16460.5,Q43289,R-ATH-1119612
AT5G60510,AT5G60510.1,A0A178UA45,R-ATH-1119367
AT5G20280,AT5G20280.1,W8PUZ7,R-ATH-1119465
AT5G20280,AT5G20280.1,A0A384KD86,R-ATH-1119465
AT5G20280,AT5G20280.1,Q56X42,R-ATH-1119465
AT2G21940,AT2G21940.6,A8MRG1,R-ATH-1119430
AT2G21940,AT2G21940.3,A8MRG1,R-ATH-1119430
AT2G21940,AT2G21940.1,ND,R-ATH-1119430
AT2G21940,AT2G21940.4,F4IIJ2,R-ATH-1119430
AT2G21940,AT2G21940.5,A0A178VV30,R-ATH-1119430
AT2G21940,AT2G21940.5,A0A178VWR1,R-ATH-1119430
AT2G21940,AT2G21940.2,ND,R-ATH-1119430
AT2G21940,AT2G21940.7,A8MRG1,R-ATH-1119430
AT3G44720,AT3G44720.1,A0A178VJK6,R-ATH-1119389
AT3G56350,AT3G56350.1,A0A178VDJ0,R-ATH-1119403
AT5G60620,AT5G60620.1,A0A178UCY8,R-ATH-1119402
AT1G60550,AT1G60550.1,A0A178WJJ6,R-ATH-1119498
AT5G64300,AT5G64300.1,A0A178UCT4,R-ATH-1119379
AT5G64300,AT5G64300.1,A1L4U4,R-ATH-1119379
AT1G24807,AT1G24807.1,Q9FXK1,R-ATH-1119494
AT1G21400,AT1G21400.2,A0A1P8AMS6,R-ATH-1119479
AT1G21400,AT1G21400.3,A0A1P8AMW2,R-ATH-1119479
AT1G21400,AT1G21400.5,A0A1P8AMS1,R-ATH-1119479
AT1G21400,AT1G21400.5,A0A178WKT4,R-ATH-1119479
AT1G21400,AT1G21400.4,A0A1P8AMS6,R-ATH-1119479
AT1G21400,AT1G21400.1,A0A178WJF3,R-ATH-1119479
AT1G21400,AT1G21400.6,A0A1P8AMS4,R-ATH-1119479
AT1G21400,AT1G21400.6,A0A178WJG0,R-ATH-1119479
AT2G35840,AT2G35840.4,ND,R-ATH-1119465
AT2G35840,AT2G35840.2,A0A178VNN5,R-ATH-1119465
AT2G35840,AT2G35840.3,ND,R-ATH-1119465
AT2G35840,AT2G35840.1,ND,R-ATH-1119465
AT3G03250,AT3G03250.3,A0A1I9LT03,R-ATH-1119452
AT3G03250,AT3G03250.3,A0A1I9LT03,R-ATH-1119465
AT3G03250,AT3G03250.1,A0A178V8F3,R-ATH-1119452
AT3G03250,AT3G03250.1,A0A178V8F3,R-ATH-1119465
AT3G03250,AT3G03250.2,A0A1I9LT02,R-ATH-1119452
AT3G03250,AT3G03250.2,A0A1I9LT02,R-ATH-1119465
AT1G78670,AT1G78670.1,A0A178W3E6,R-ATH-1119484
AT3G25770,AT3G25770.1,A0A178VKE4,R-ATH-1119332
AT3G55030,AT3G55030.1,A0A178VAK6,R-ATH-1119260
AT3G17240,AT3G17240.3,A0A178VED5,R-ATH-1119533
AT3G17240,AT3G17240.3,A0A178VED5,R-ATH-1119312
AT3G17240,AT3G17240.3,A0A178VED5,R-ATH-1119351
AT3G17240,AT3G17240.1,ND,R-ATH-1119533
AT3G17240,AT3G17240.1,ND,R-ATH-1119312
AT3G17240,AT3G17240.1,ND,R-ATH-1119351
AT3G17240,AT3G17240.2,ND,R-ATH-1119533
AT3G17240,AT3G17240.2,ND,R-ATH-1119312
AT3G17240,AT3G17240.2,ND,R-ATH-1119351
AT1G14580,AT1G14580.2,A0A178WBS5,R-ATH-5679411
AT1G14580,AT1G14580.3,A0A1P8ANA3,R-ATH-5679411
AT1G14580,AT1G14580.4,A0A1P8AN99,R-ATH-5679411
AT1G14580,AT1G14580.4,A0A178WA34,R-ATH-5679411
AT1G14580,AT1G14580.1,A0A178WBS5,R-ATH-5679411
AT1G14580,AT1G14580.1,A0A178WC40,R-ATH-5679411
AT4G08920,AT4G08920.1,W8QE37,R-ATH-8933811
AT4G08920,AT4G08920.1,K9MA06,R-ATH-8933811
AT4G08920,AT4G08920.1,G4WTT8,R-ATH-8933811
AT4G08920,AT4G08920.1,A0A178V3M7,R-ATH-8933811
AT4G08920,AT4G08920.1,A0A178UXE8,R-ATH-8933811
AT2G22240,AT2G22240.1,A0A178VS65,R-ATH-1119378
AT2G22240,AT2G22240.1,A0A178VS65,R-ATH-1119434
AT2G22240,AT2G22240.3,A0A1P8B151,R-ATH-1119378
AT2G22240,AT2G22240.3,A0A1P8B151,R-ATH-1119434
AT2G22240,AT2G22240.3,Q42189,R-ATH-1119378
AT2G22240,AT2G22240.3,Q42189,R-ATH-1119434
AT2G22240,AT2G22240.2,F4IIN3,R-ATH-1119378
AT2G22240,AT2G22240.2,F4IIN3,R-ATH-1119434
AT2G22240,AT2G22240.2,Q56X07,R-ATH-1119378
AT2G22240,AT2G22240.2,Q56X07,R-ATH-1119434
AT5G42740,AT5G42740.3,A0A1P8BG38,R-ATH-1119410
AT5G42740,AT5G42740.3,A0A1P8BG38,R-ATH-1119477
AT5G42740,AT5G42740.3,A0A1P8BG38,R-ATH-1119570
AT5G42740,AT5G42740.3,Q84J52,R-ATH-1119410
AT5G42740,AT5G42740.3,Q84J52,R-ATH-1119477
AT5G42740,AT5G42740.3,Q84J52,R-ATH-1119570
AT5G42740,AT5G42740.2,A0A178UPP5,R-ATH-1119410
AT5G42740,AT5G42740.2,A0A178UPP5,R-ATH-1119477
AT5G42740,AT5G42740.2,A0A178UPP5,R-ATH-1119570
AT5G42740,AT5G42740.2,A0A178UHI9,R-ATH-1119410
AT5G42740,AT5G42740.2,A0A178UHI9,R-ATH-1119477
AT5G42740,AT5G42740.2,A0A178UHI9,R-ATH-1119570
AT5G42740,AT5G42740.1,A0A178UPP5,R-ATH-1119410
AT5G42740,AT5G42740.1,A0A178UPP5,R-ATH-1119477
AT5G42740,AT5G42740.1,A0A178UPP5,R-ATH-1119570
AT4G35230,AT4G35230.1,A0A178V289,R-ATH-5632095
AT1G64440,AT1G64440.1,A0A178W7Z8,R-ATH-1119452
AT1G64440,AT1G64440.1,A0A178W706,R-ATH-1119452
AT5G14850,AT5G14850.2,F4K887,R-ATH-1119573
AT5G14850,AT5G14850.4,A0A1P8BD29,R-ATH-1119573
AT5G14850,AT5G14850.6,A0A1P8BD29,R-ATH-1119573
AT5G14850,AT5G14850.1,Q94A15,R-ATH-1119573
AT5G14850,AT5G14850.1,A0A178UBV6,R-ATH-1119573
AT5G14850,AT5G14850.5,A0A1P8BD62,R-ATH-1119573
AT5G14850,AT5G14850.3,A0A1P8BD32,R-ATH-1119573
AT5G14850,AT5G14850.3,Q9LEQ5,R-ATH-1119573
AT1G70570,AT1G70570.2,F4I5H7,R-ATH-1119494
AT1G70570,AT1G70570.1,Q9C5F4,R-ATH-1119494
AT1G70570,AT1G70570.1,A0A178W1F9,R-ATH-1119494
AT1G70570,AT1G70570.1,Q9S7U1,R-ATH-1119494
AT5G44480,AT5G44480.1,ND,R-ATH-1119428
AT5G44480,AT5G44480.1,ND,R-ATH-1119620
AT5G44480,AT5G44480.1,ND,R-ATH-1119574
AT5G44480,AT5G44480.2,A0A1P8BDS3,R-ATH-1119428
AT5G44480,AT5G44480.2,A0A1P8BDS3,R-ATH-1119620
AT5G44480,AT5G44480.2,A0A1P8BDS3,R-ATH-1119574
AT5G44480,AT5G44480.4,A0A1P8BDS3,R-ATH-1119428
AT5G44480,AT5G44480.4,A0A1P8BDS3,R-ATH-1119620
AT5G44480,AT5G44480.4,A0A1P8BDS3,R-ATH-1119574
AT5G44480,AT5G44480.4,A0A178UAA4,R-ATH-1119428
AT5G44480,AT5G44480.4,A0A178UAA4,R-ATH-1119620
AT5G44480,AT5G44480.4,A0A178UAA4,R-ATH-1119574
AT5G44480,AT5G44480.3,A0A1P8BDS3,R-ATH-1119428
AT5G44480,AT5G44480.3,A0A1P8BDS3,R-ATH-1119620
AT5G44480,AT5G44480.3,A0A1P8BDS3,R-ATH-1119574
AT5G23330,AT5G23330.1,A0A178UCR3,R-ATH-1119379
AT5G23330,AT5G23330.1,A0A178UBI7,R-ATH-1119379
AT5G23330,AT5G23330.1,Q0WS47,R-ATH-1119379
AT4G16700,AT4G16700.2,A0A1P8B7Z0,R-ATH-1119402
AT4G16700,AT4G16700.1,A0A178V4B5,R-ATH-1119402
AT3G22740,AT3G22740.1,A0A178VE41,R-ATH-1119400
AT3G22740,AT3G22740.1,A0A178VE41,R-ATH-1119349
AT3G27740,AT3G27740.2,A8MRD8,R-ATH-1119495
AT3G27740,AT3G27740.1,A0A178VAM7,R-ATH-1119495
AT3G27740,AT3G27740.1,A0A178VC08,R-ATH-1119495
AT4G33925,AT4G33925.1,Q147J4,R-ATH-6788019
AT4G33925,AT4G33925.1,A0A178V4E1,R-ATH-6788019
AT4G33925,AT4G33925.1,Q8LCX0,R-ATH-6788019
AT4G33925,AT4G33925.2,F4JJV9,R-ATH-6788019
AT5G17920,AT5G17920.1,ND,R-ATH-1119400
AT5G17920,AT5G17920.1,ND,R-ATH-1119501
AT5G17920,AT5G17920.2,A0A178UNW3,R-ATH-1119400
AT5G17920,AT5G17920.2,A0A178UNW3,R-ATH-1119501
AT1G51560,AT1G51560.1,Q9C8K8,R-ATH-1119534
AT1G51560,AT1G51560.1,Q9C8K8,R-ATH-1119594
AT1G51560,AT1G51560.1,A0A178WDI8,R-ATH-1119534
